Date,Open,High,Low,Close,Adj Close,Volume
6/11/2014,387.209991,393.700012,385.600006,388.160004,358.319061,4870360
6/12/2014,384.799988,385.600006,378.48999,380.549988,370.377838,4192650
6/13/2014,379.799988,381.579987,362.140015,363.600006,353.88092,6276850
6/16/2014,362.399994,364.399994,350,354.619995,345.140961,6851985
6/17/2014,354,369.600006,352.109985,367.920013,358.08548,7990990
6/18/2014,369,375.179993,364.609985,369.700012,359.817871,9690125
6/19/2014,370.420013,373.399994,365.26001,368.359985,358.513702,5141745
6/20/2014,366,376.73999,365.600006,373.269989,363.292419,5838570
6/23/2014,372.399994,377.98999,371.01001,376.589996,366.523682,5348310
6/24/2014,376.200012,386,376.200012,385,374.708923,5401370
6/25/2014,386.799988,386.799988,381,382.540009,372.314667,4149915
6/26/2014,383.049988,387.799988,381.540009,385.519989,375.214996,5944135
6/27/2014,385.690002,387.339996,380.040009,381.839996,371.633362,4505300
6/30/2014,386.399994,390,382.200012,383.769989,373.51178,4887415
7/1/2014,385.600006,387.079987,383.279999,384.01001,373.745392,4136855
7/2/2014,388,388.299988,384.649994,385.369995,375.069,3797820
7/3/2014,387.399994,389.540009,382.579987,385.140015,374.845184,4618140
7/4/2014,385,389.600006,383.440002,387.179993,376.830627,4327275
7/7/2014,387.5,388.429993,383.01001,384.600006,374.319611,3179705
7/8/2014,384.76001,385.399994,370.399994,377.649994,367.555359,4531395
7/9/2014,375.980011,382.380005,372.859985,374.720001,364.703674,5950625
7/10/2014,375.019989,387.720001,365.01001,372.410004,362.455444,8857260
7/11/2014,372.019989,375.040009,361.519989,363.329987,353.618164,5105850
7/14/2014,363.559998,372.170013,361.459991,369.320007,359.448059,3296985
7/15/2014,370.970001,380.690002,370.399994,379.779999,369.628479,3557585
7/16/2014,386.480011,395,381.209991,392.76001,382.261505,6120160
7/17/2014,394,394.200012,389.23999,390.839996,380.392822,3613160
7/18/2014,389,401.970001,386.5,399.160004,388.490417,6500310
7/21/2014,402.799988,407.600006,400.519989,404.670013,393.853119,5750940
7/22/2014,406.880005,407.130005,400.440002,403.26001,392.480804,5523135
7/23/2014,403.76001,408.609985,396.799988,400.01001,389.317719,8698735
7/24/2014,400,402.179993,396.5,399.339996,388.665619,4828895
7/25/2014,399.799988,401.799988,394.269989,397.149994,386.534119,4277980
7/28/2014,403.450012,407.350006,393.600006,395.350006,384.782288,5838272
7/30/2014,395.350006,403.700012,392.149994,401.700012,390.962524,3945078
7/31/2014,402,403.350006,390.049988,391.649994,381.181152,5899359
8/1/2014,388,397,384.899994,387,376.655426,4556225
8/4/2014,391.700012,394.25,387.200012,390.850006,380.402557,3189855
8/5/2014,392.5,395.5,386.850006,392.950012,382.446411,4565734
8/6/2014,392,392.049988,382.200012,383.200012,372.957062,3328178
8/7/2014,380.049988,386.549988,380.049988,381.100006,370.913177,3629281
8/8/2014,375,377.299988,369.049988,371,361.08316,4082447
8/11/2014,374,377.899994,372.600006,376.75,366.679443,2245416
8/12/2014,377,383.149994,374.549988,381.850006,371.643097,2849902
8/13/2014,378.149994,380.649994,372,373.899994,363.905609,2422893
8/14/2014,373.5,379.450012,371,377.799988,367.701355,2695108
8/18/2014,377.799988,396.5,375.850006,394.700012,384.149628,5628495
8/19/2014,397.299988,401.899994,395.25,397.850006,387.215424,4398164
8/20/2014,398.399994,398.899994,392.350006,394.200012,383.662994,2593423
8/21/2014,394.799988,402.149994,393.100006,398.649994,387.994049,4041960
8/22/2014,400,405,400,402.799988,392.033081,3805460
8/25/2014,402.5,407.350006,397.700012,398.75,388.09137,3188868
8/26/2014,391,400.25,390,397.600006,386.972137,2960035
8/27/2014,399.049988,402.549988,396.649994,398.75,388.09137,2117053
8/28/2014,399.5,401.899994,392.149994,397.25,386.631439,3524112
9/1/2014,397.25,406.899994,397.25,405.399994,394.563629,3827810
